date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:09:19	332165/332165	---M--	200	added ('OK')	image/gif	etag:%2263bc2273-51185%22	https://matteocourthoud.github.io/post/online_reg/fig/online_reg2.gif	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/online_reg/fig/online_reg2.gif	(from https://matteocourthoud.github.io/post/online_reg/)
19:09:20	1996569/1996569	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-1e7719%22	https://matteocourthoud.github.io/course/metrics/09_selection_slides/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/09_selection_slides/index.html	(from https://matteocourthoud.github.io/course/metrics/)
19:09:20	58592/58592	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-e4e0%22	https://matteocourthoud.github.io/post/aipw/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/index.html	(from https://matteocourthoud.github.io/post/)
19:09:20	55072/55072	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-d720%22	https://matteocourthoud.github.io/post/optimal_stopping/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/index.html	(from https://matteocourthoud.github.io/post/)
19:09:20	15707/15707	---M--	200	added ('OK')	image/png	etag:%2263bc2273-3d5b%22	https://matteocourthoud.github.io/post/online_reg/img/online_reg_39_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/online_reg/img/online_reg_39_0.png	(from https://matteocourthoud.github.io/post/online_reg/)
19:09:20	29226/29226	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-722a%22	https://matteocourthoud.github.io/post/page/2/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/page/2/index.html	(from https://matteocourthoud.github.io/post/)
19:09:20	62176/62176	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-f2e0%22	https://matteocourthoud.github.io/post/ipw/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/ipw/index.html	(from https://matteocourthoud.github.io/post/)
19:09:20	1897464/1897464	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1cf3f8%22	https://matteocourthoud.github.io/post/outliers/featured.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/outliers/featured.png	(from https://matteocourthoud.github.io/post/outliers/)
19:09:20	17154/17154	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2272-4302%22	https://matteocourthoud.github.io/author/matteo-courthoud/	D:/Website/MatteoWebsite/matteocourthoud.github.io/author/matteo-courthoud/index.html	(from https://matteocourthoud.github.io/project/alg_platform/)
19:09:21	37112/37112	---M--	200	added ('OK')	image/png	etag:%2263bc2273-90f8%22	https://matteocourthoud.github.io/post/outliers/img/outliers_9_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/outliers/img/outliers_9_0.png	(from https://matteocourthoud.github.io/post/outliers/)
19:09:21	18675/18675	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-48f3%22	https://matteocourthoud.github.io/tag/industrial-organization/	D:/Website/MatteoWebsite/matteocourthoud.github.io/tag/industrial-organization/index.html	(from https://matteocourthoud.github.io/project/alg_platform/)
19:09:21	75790/75790	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1280e%22	https://matteocourthoud.github.io/post/outliers/img/outliers_18_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/outliers/img/outliers_18_0.png	(from https://matteocourthoud.github.io/post/outliers/)
19:09:21	43701/43701	---M--	200	added ('OK')	image/png	etag:%2263bc2273-aab5%22	https://matteocourthoud.github.io/post/outliers/img/outliers_23_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/outliers/img/outliers_23_0.png	(from https://matteocourthoud.github.io/post/outliers/)
19:09:21	73396/73396	---M--	200	added ('OK')	image/png	etag:%2263bc2273-11eb4%22	https://matteocourthoud.github.io/post/outliers/img/outliers_26_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/outliers/img/outliers_26_0.png	(from https://matteocourthoud.github.io/post/outliers/)
19:09:21	74601/74601	---M--	200	added ('OK')	image/png	etag:%2263bc2273-12369%22	https://matteocourthoud.github.io/post/outliers/img/outliers_31_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/outliers/img/outliers_31_0.png	(from https://matteocourthoud.github.io/post/outliers/)
19:09:22	101626/101626	---M--	200	added ('OK')	image/png	etag:%2263bc2273-18cfa%22	https://matteocourthoud.github.io/post/outliers/img/outliers_34_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/outliers/img/outliers_34_0.png	(from https://matteocourthoud.github.io/post/outliers/)
19:09:22	18143/18143	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-46df%22	https://matteocourthoud.github.io/tag/antitrust/	D:/Website/MatteoWebsite/matteocourthoud.github.io/tag/antitrust/index.html	(from https://matteocourthoud.github.io/project/alg_platform/)
19:09:22	17293/17293	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-438d%22	https://matteocourthoud.github.io/tag/artificial-intelligence/	D:/Website/MatteoWebsite/matteocourthoud.github.io/tag/artificial-intelligence/index.html	(from https://matteocourthoud.github.io/project/alg_platform/)
19:09:22	16655/16655	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2272-410f%22	https://matteocourthoud.github.io/author/gregory-crawford/	D:/Website/MatteoWebsite/matteocourthoud.github.io/author/gregory-crawford/index.html	(from https://matteocourthoud.github.io/project/foreclosure/)
19:09:23	17737/17737	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-4549%22	https://matteocourthoud.github.io/tag/computation/	D:/Website/MatteoWebsite/matteocourthoud.github.io/tag/computation/index.html	(from https://matteocourthoud.github.io/project/foreclosure/)
19:09:23	17716/17716	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-4534%22	https://matteocourthoud.github.io/tag/dynamics/	D:/Website/MatteoWebsite/matteocourthoud.github.io/tag/dynamics/index.html	(from https://matteocourthoud.github.io/project/foreclosure/)
19:09:23	24202/24202	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5e8a%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_23_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_23_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:23	38496/38496	---M--	200	added ('OK')	image/png	etag:%2263bc2273-9660%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_29_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_29_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:23	30926/30926	---M--	200	added ('OK')	image/png	etag:%2263bc2273-78ce%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_34_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_34_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:24	125468/125468	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1ea1c%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_43_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_43_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:24	68791/68791	---M--	200	added ('OK')	image/png	etag:%2263bc2273-10cb7%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_48_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_48_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:24	18959/18959	---M--	200	added ('OK')	image/png	etag:%2263bc2273-4a0f%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_50_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_50_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:24	10022/10022	---M--	200	added ('OK')	image/png	etag:%2263bc2273-2726%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_52_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_52_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:24	53383/53383	---M--	200	added ('OK')	image/png	etag:%2263bc2273-d087%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_79_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_79_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:25	63532/63532	---M--	200	added ('OK')	image/png	etag:%2263bc2273-f82c%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_114_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_114_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:25	33864/33864	---M--	200	added ('OK')	image/png	etag:%2263bc2273-8448%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_120_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_120_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:25	50006/50006	---M--	200	added ('OK')	image/png	etag:%2263bc2273-c356%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_128_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_128_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:25	62907/62907	---M--	200	added ('OK')	image/png	etag:%2263bc2273-f5bb%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_131_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_131_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:25	104401/104401	---M--	200	added ('OK')	image/png	etag:%2263bc2273-197d1%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_141_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_141_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:26	37403/37403	---M--	200	added ('OK')	image/png	etag:%2263bc2273-921b%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_150_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_150_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:26	37010/37010	---M--	200	added ('OK')	image/png	etag:%2263bc2273-9092%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_156_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_156_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:26	34721/34721	---M--	200	added ('OK')	image/png	etag:%2263bc2273-87a1%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_164_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_164_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:26	101689/101689	---M--	200	added ('OK')	image/png	etag:%2263bc2273-18d39%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_167_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_167_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:26	82476/82476	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1422c%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_170_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_170_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:27	50215/50215	---M--	200	added ('OK')	image/png	etag:%2263bc2273-c427%22	https://matteocourthoud.github.io/course/ml-econ/img/01_regression_178_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/01_regression_178_0.png	(from https://matteocourthoud.github.io/course/ml-econ/01_regression/)
19:09:27	16513/16513	---M--	200	added ('OK')	image/png	etag:%2263bc2273-4081%22	https://matteocourthoud.github.io/course/ml-econ/img/02_iv_9_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/02_iv_9_0.png	(from https://matteocourthoud.github.io/course/ml-econ/02_iv/)
19:09:27	23782/23782	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5ce6%22	https://matteocourthoud.github.io/course/ml-econ/img/02_iv_28_1.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/02_iv_28_1.png	(from https://matteocourthoud.github.io/course/ml-econ/02_iv/)
19:09:27	23326/23326	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5b1e%22	https://matteocourthoud.github.io/course/ml-econ/img/02_iv_43_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/02_iv_43_0.png	(from https://matteocourthoud.github.io/course/ml-econ/02_iv/)
19:09:28	71039/71039	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1157f%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_10_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_10_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:28	101112/101112	---M--	200	added ('OK')	image/png	etag:%2263bc2273-18af8%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_44_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_44_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:28	12752/12752	---M--	200	added ('OK')	image/jpeg	etag:%2263bc2273-31d0%22	https://matteocourthoud.github.io/course/ml-econ/figures/nonlinearities.jpg	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/figures/nonlinearities.jpg	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:28	98509/98509	---M--	200	added ('OK')	image/png	etag:%2263bc2273-180cd%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_69_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_69_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:29	92613/92613	---M--	200	added ('OK')	image/png	etag:%2263bc2273-169c5%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_78_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_78_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:29	113341/113341	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1babd%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_93_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_93_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:29	107996/107996	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1a5dc%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_98_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_98_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:29	39618/39618	---M--	200	added ('OK')	image/png	etag:%2263bc2273-9ac2%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_108_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_108_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:29	45115/45115	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b03b%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_115_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_115_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:30	47192/47192	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b858%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_122_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_122_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:30	13117/13117	---M--	200	added ('OK')	image/png	etag:%2263bc2273-333d%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_125_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_125_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:30	46933/46933	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b755%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_130_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_130_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:30	41657/41657	---M--	200	added ('OK')	image/png	etag:%2263bc2273-a2b9%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_140_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_140_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:31	35911/35911	---M--	200	added ('OK')	image/png	etag:%2263bc2273-8c47%22	https://matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_147_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/03_nonparametric_147_0.png	(from https://matteocourthoud.github.io/course/ml-econ/03_nonparametric/)
19:09:31	60665/60665	---M--	200	added ('OK')	image/png	etag:%2263bc2273-ecf9%22	https://matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_15_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_15_0.png	(from https://matteocourthoud.github.io/course/ml-econ/04_crossvalidation/)
19:09:31	20184/20184	---M--	200	added ('OK')	image/png	etag:%2263bc2273-4ed8%22	https://matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_26_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_26_0.png	(from https://matteocourthoud.github.io/course/ml-econ/04_crossvalidation/)
19:09:31	37754/37754	---M--	200	added ('OK')	image/png	etag:%2263bc2273-937a%22	https://matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_37_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_37_0.png	(from https://matteocourthoud.github.io/course/ml-econ/04_crossvalidation/)
19:09:31	16874/16874	---M--	200	added ('OK')	image/png	etag:%2263bc2273-41ea%22	https://matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_52_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/04_crossvalidation_52_0.png	(from https://matteocourthoud.github.io/course/ml-econ/04_crossvalidation/)
19:09:32	45787/45787	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b2db%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_19_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_19_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:32	18027/18027	---M--	200	added ('OK')	image/png	etag:%2263bc2273-466b%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_31_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_31_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:32	42329/42329	---M--	200	added ('OK')	image/png	etag:%2263bc2273-a559%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_40_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_40_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:32	18388/18388	---M--	200	added ('OK')	image/png	etag:%2263bc2273-47d4%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_44_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_44_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:32	62007/62007	---M--	200	added ('OK')	image/png	etag:%2263bc2273-f237%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_52_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_52_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:33	73431/73431	---M--	200	added ('OK')	image/png	etag:%2263bc2273-11ed7%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_62_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_62_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:33	52727/52727	---M--	200	added ('OK')	image/png	etag:%2263bc2273-cdf7%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_76_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_76_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:33	54992/54992	---M--	200	added ('OK')	image/png	etag:%2263bc2273-d6d0%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_86_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_86_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:33	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/ml-econ/05_regularization/figures/ridgelasso.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/05_regularization/figures/ridgelasso.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:33	46418/46418	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b552%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_100_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_100_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:34	47571/47571	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b9d3%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_108_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_108_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:34	31295/31295	---M--	200	added ('OK')	image/png	etag:%2263bc2273-7a3f%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_117_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_117_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:34	43315/43315	---M--	200	added ('OK')	image/png	etag:%2263bc2273-a933%22	https://matteocourthoud.github.io/course/ml-econ/img/05_regularization_131_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/05_regularization_131_0.png	(from https://matteocourthoud.github.io/course/ml-econ/05_regularization/)
19:09:34	16984/16984	---M--	200	added ('OK')	image/png	etag:%2263bc2273-4258%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_18_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_18_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:35	15741/15741	---M--	200	added ('OK')	image/png	etag:%2263bc2273-3d7d%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_24_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_24_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:35	17514/17514	---M--	200	added ('OK')	image/png	etag:%2263bc2273-446a%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_27_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_27_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:35	18442/18442	---M--	200	added ('OK')	image/png	etag:%2263bc2273-480a%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_35_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_35_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:35	17147/17147	---M--	200	added ('OK')	image/png	etag:%2263bc2273-42fb%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_37_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_37_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:35	18339/18339	---M--	200	added ('OK')	image/png	etag:%2263bc2273-47a3%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_41_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_41_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:36	8814/8814	---M--	200	added ('OK')	image/png	etag:%2263bc2273-226e%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_43_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_43_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:36	12993/12993	---M--	200	added ('OK')	image/png	etag:%2263bc2273-32c1%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_54_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_54_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:36	19359/19359	---M--	200	added ('OK')	image/png	etag:%2263bc2273-4b9f%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_57_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_57_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:36	10025/10025	---M--	200	added ('OK')	image/png	etag:%2263bc2273-2729%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_60_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_60_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:37	14390/14390	---M--	200	added ('OK')	image/png	etag:%2263bc2273-3836%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_66_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_66_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:37	46444/46444	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b56c%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_67_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_67_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
19:09:37	14809/14809	---M--	200	added ('OK')	image/png	etag:%2263bc2273-39d9%22	https://matteocourthoud.github.io/course/ml-econ/img/06_convexity_73_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/ml-econ/img/06_convexity_73_0.png	(from https://matteocourthoud.github.io/course/ml-econ/06_convexity/)
